Municipality,Establishment,License Number,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
Bloomington,Craft Pizza Inc.,200702192,3,450644.19,414144.81,36499.38,156935,120435.52,36499.48,12774.98,10896.31,1878.67
Bloomington,"Crawford's Corner Pub, LLC",170701147,5,1129685,1043156.73,86528.27,402744,316215.73,86528.27,30284.97,25831.31,4453.66
Bloomington,David G Dearth,120701356,5,2187766.25,1960814.78,226951.47,746261,519309.53,226951.47,79432.98,67751.66,11681.32
Bloomington,"Dublin Bay, Inc.",140700137,3,113350.3,107487.72,5862.58,52577,46714.42,5862.58,2051.94,1750.18,301.76
Bloomington,"Eastland Suites - Bloomington, LLC",200700567,5,2007296.41,1797278.92,210017.49,713585,503563.01,210021.99,73507.91,62697.92,10809.99
Bloomington,"Everlong, Inc.",190703024,4,218654.65,198806.68,19847.97,87310,67462.03,19847.97,6946.8,5925.22,1021.58
Bloomington,"Fat Jack's, Inc.",120700474,5,988569.42,893981.34,94588.08,352882,258293.92,94588.08,33105.98,28237.46,4868.52
Bloomington,Freedom Oil Company,131005730,5,2892014.34,2610626.19,281388.15,942584,661196,281388,98485.95,84002.72,14483.23
Bloomington,"G Cubed, Inc.",120700777,4,1418366.62,1276406.62,141960,463967,322007,141960,49686.06,42379.29,7306.77
Bloomington,"Gill Street Group, LLC ",120707425,5,2521153.51,2265544.97,255608.54,906089,650480.46,255608.54,89463.07,76306.74,13156.33
Bloomington,"Grand Cafe, LLC",190703632,5,907515.81,841350.35,66165.46,348124,281958.54,66165.46,23157.91,19752.34,3405.57
Bloomington,"GS Partners, Inc.",120709987,5,1535455.3,1392229.94,143225.36,587025,443799.64,143225.36,50129.01,42757.09,7371.92
Bloomington,"Hendricks' Haven, Inc.",230700602,5,1046102.96,923563.56,122539.4,364450,241910.6,122539.4,42888.92,36581.73,6307.19
Bloomington,"Herradura, LLC",200700790,4,916614.93,855196.71,61418.22,375601,314182.78,61418.22,21496.45,18335.22,3161.23
Bloomington,"Hurley Entertainment Group, Inc.",170701507,5,3012736.85,2720048.68,292688.17,1006047,713358.84,292688.16,102440.93,87376.09,15064.84
Bloomington,"JAYST, INC.",120702077,4,116633.08,107703.52,8929.56,48500,39570.12,8929.88,3125.54,2665.91,459.63
Bloomington,John H. Kraus Post No. 454 Veterans of Foreign Wars of the United States,120902173,5,1980656.03,1819182.27,161473.76,737573,576099.24,161473.76,56515.91,48204.75,8311.16
Bloomington,"Junction West, Inc.",120702079,5,2044633.7,1875889.73,168743.97,741300,572556.03,168743.97,59060.48,50375.12,8685.36
Bloomington,KOBE HIBACHI STEAKHOUSE INC.,120712220,5,709344.32,650166.94,59177.38,278681,219503.62,59177.38,20712.21,17666.29,3045.92
Bloomington,"LAKESIDE COUNTRY CLUB, INC.",120710244,5,538513.75,492251.95,46261.8,191792,145529.82,46262.18,16191.82,13810.67,2381.15
Bloomington,"Lil Beaver Brewery, LLC",190702423,5,506270.77,445725.22,60545.55,205702,145156.45,60545.55,21191.03,18074.7,3116.33
Bloomington,"LKH II, Inc.",200701770,5,2909395.61,2650111.2,259284.41,1064401,805116.59,259284.41,90749.91,77404.34,13345.57
Bloomington,"LKH, Inc.",120700463,5,3651854.22,3324141.04,327713.18,1359620.77,1031870.39,327750.38,114712.7,97843.2,16869.5
Bloomington,Marplayaa Inc.,150702443,3,607514.58,560474.17,47040.41,234445,187404.59,47040.41,16464.2,14043,2421.2
Bloomington,"Martin & Bayley, Inc.",131003834,5,6824086.55,6153397.68,670688.87,2244036,1573318.69,670717.31,234751.13,200228.9,34522.23
Bloomington,"MCO QSR, Incorporated",120700786,5,2241703.19,2046387.96,195315.23,836159,640843.77,195315.23,68360.35,58307.37,10052.98
Bloomington,"MCTH, Inc.",150701735,5,2918398.01,2672214.7,246183.31,1087286,841102.69,246183.31,86164.26,73493.05,12671.21
Bloomington,"Morrissey Firehouse Pizza, LLC",200702035,5,868945.28,791039.95,77905.33,297044,219138.67,77905.33,27267.01,23257.16,4009.85
Bloomington,"Mugsy's Pub, Inc.",120700451,5,1928279.03,1728437.29,199841.74,751362,551520.26,199841.74,69944.73,59658.73,10286
Bloomington,Old English INN LTD.,120707746,5,4182953.57,3809030.8,373922.77,1492197,1118274.52,373922.48,130873,111626.98,19246.02
Bloomington,"Pheasant Lanes Family Fun Center, LLC",120710898,5,5087039.29,4672731.67,414307.62,1842761,1428453.38,414307.62,145007.76,123683.09,21324.67
Bloomington,Pilot Travel Centers LLC,121009209,5,5960078.73,5392890.46,567188.27,2047651,1480411.53,567239.47,198533.92,169337.75,29196.17
Bloomington,"Ralben, Inc.",130705917,5,2517537.21,2290506.35,227030.86,890401,663370.14,227030.86,79461.07,67775.63,11685.44
Bloomington,Richard's Services Inc.,120708637,5,1825407.89,1675158.38,150249.51,599569,449319.49,150249.51,52587.46,44854.02,7733.44
Bloomington,"ROKOS, INC.",120710849,4,509157.27,464881.39,44275.88,218515,173791.88,44723.12,15653.12,13351.2,2301.92
Bloomington,Sarahbest Inc.,200700191,5,1521823.83,1373664.44,148159.39,555769,407609.61,148159.39,51856,44230.13,7625.87
Bloomington,"Snyder Brickyard Hotel, LLC",140704163,4,1909679.69,1753162.65,156517.04,699297,542779.96,156517.04,54781.16,46725.1,8056.06
Bloomington,T V E O Corporation,190700128,5,482458.91,434053.97,48404.94,170667,122262.12,48404.88,16941.82,14450.37,2491.45
Bloomington,TA Operating LLC,201000110,5,2677482.06,2418833.84,258648.22,904290,645551.47,258738.53,90558.62,77241.17,13317.45
Bloomington,"TEDJ, LLC",130705788,5,2485862.27,2289670.74,196191.53,863309,667117.47,196191.53,68667.17,58569.06,10098.11
Bloomington,"The Lincoln Springs Center, LLC",160701632,5,1738865.47,1580682.49,158182.98,710127,551944.02,158182.98,55364.26,47222.46,8141.8
Bloomington,Times Past 2.0 LLC,240701523,5,1786430.15,1624494.76,161935.39,652503,490567.61,161935.39,56677.52,48342.59,8334.93
Bloomington,Tony's Taco's Downtown Incorporated,220701247,5,1105861.16,1032787.87,73073.29,423900,350826.71,73073.29,25575.76,21814.62,3761.14
Bloomington,"Two Cherries, LLC",190702844,5,2351826.44,2158168.22,193658.22,837394,643735.78,193658.22,67780.43,57812.71,9967.72
Bloomington,"Twostep, Inc.",130705638,5,1122992.48,1018598.58,104393.9,463608,359214.1,104393.9,36537.93,31164.71,5373.22
Bloomington,"West Side Liquors, Inc.",120707519,5,2130029.16,1930109.01,199920.15,709173,509252.85,199920.15,69972.29,59682.25,10290.04
Bloomington,"WFR, LLC",240701582,5,3325080.82,3017230,307850.82,1125774,817922.88,307851.12,107748.03,91902.73,15845.3
Blue Island,AMIGOS GC LLC,230700733,6,2074146.95,1883020.89,191126.06,860566,669439.52,191126.48,66894.49,57057.07,9837.42
Blue Island,"APG Enterprises, Inc.",150702033,6,21436.9,18348.06,3088.84,9534,6445.16,3088.84,1081.09,922.11,158.98
Blue Island,"BLUE ISLAND CITY LIMITS, INC.",190701067,5,403093.69,372086.98,31006.71,121809,90802.59,31006.41,10852.37,9256.44,1595.93
Blue Island,BMN GROUP INVESTMENT LLC,220701831,6,425797.2,384368.75,41428.45,152620,111191.55,41428.45,14500.11,12367.74,2132.37
Blue Island,"Burr Oak Bowl, Inc.",120702300,6,1822988.57,1622981.66,200006.91,737179,537171.86,200007.14,70002.7,59708.2,10294.5
Blue Island,"C.P. INVESTMENTS BLUE ISLAND, INC.",190704137,5,196313.73,174777.83,21535.9,73351,51815.1,21535.9,7537.62,6429.15,1108.47
Blue Island,City of Blue Island,120708327,6,271564.96,246578.3,24986.66,126900,101913.34,24986.66,8745.31,7459.23,1286.08
Blue Island,Club Krave LLC,120709588,5,230052.57,207896.5,22156.07,67026,44869.73,22156.27,7754.78,6614.36,1140.42
Blue Island,"Cuzin's Entertainment 3, INC.",170703629,6,1187475.98,1076528.09,110947.89,414853,303905.11,110947.89,38831.88,33121.31,5710.57
Blue Island,"CYPRUS LONG BAR, INC.",120705285,6,1263886.69,1141044.65,122842.04,524064,401221.96,122842.04,42994.83,36672.08,6322.75
Blue Island,Dangles Corporation,120701450,6,1841705.82,1677491.67,164214.15,733260,569045.85,164214.15,57475.29,49023.06,8452.23
Blue Island,E. F. Mo Ltd.,120704732,6,4104869.01,3746447.71,358421.3,1175273,816851.7,358421.3,125447.56,106999.38,18448.18
Blue Island,"Fraternal Order of Eagles, Blue Island Aerie 1332, Ltd",120806167,6,1778434.79,1619490.35,158944.44,645349,486404.81,158944.19,55630.61,47449.64,8180.97
Blue Island,Full Nelson Incorporated,220701542,4,283463.81,260936.56,22527.25,112354,89826.75,22527.25,7884.63,6725.13,1159.5
Blue Island,"G & L Inn, Inc.",120707438,6,1028160.15,919447.85,108712.3,359479,250766.69,108712.31,38049.58,32454.05,5595.53
Blue Island,"GREAT LAKES RESTAURANT GROUP, LLC",170700048,6,3620034.05,3308039.96,311994.09,1503881,1191886.91,311994.09,109198.1,93139.57,16058.53
Blue Island,"GREAT LAKES RESTAURANT GROUP, LLC",220702679,6,3457343.04,3110039.32,347303.72,1432939,1085635.28,347303.72,121556.48,103680.54,17875.94
Blue Island,H.A.S.E. INC.,120710421,6,898720.57,821059.76,77660.81,321048,243387.19,77660.81,27181.46,23184.18,3997.28
Blue Island,"Illinois Café & Service Company, LLC",130704517,6,3144416.31,2836544.49,307871.82,1325861,1017989.18,307871.82,107755.41,91909.03,15846.38
Blue Island,LYRIC OPERATING COMPANY LLC,220701574,5,723077.46,670260.52,52816.94,272688,219871.06,52816.94,18486.1,15767.56,2718.54
Blue Island,Mariscos El Camaron Coketo Inc.,220702681,4,466407,423629.95,42777.05,187278,144500.95,42777.05,14972.16,12770.37,2201.79
Blue Island,MARISCOS EL TIBURON LLC,220701352,5,170306.43,152998.77,17307.66,71303,53995.19,17307.81,6057.79,5166.95,890.84
Blue Island,"NATURAL LAW COCKTAIL CLUB AND EATERY, LLC",170704265,6,939145.43,839116.54,100028.89,343920,243891.19,100028.81,35010.2,29861.63,5148.57
Blue Island,"Oak Forest BP, Inc",140701881,5,332394.39,304675.77,27718.62,113940,86222.02,27717.98,9701.5,8274.78,1426.72
Blue Island,PL&DINN LLC Entertainment Series,180702041,5,10684.68,9087.75,1596.93,4192,2595.07,1596.93,558.93,476.73,82.2
Blue Island,"Pollo Locuas, Inc.",180700260,6,959985.66,858271.78,101713.88,345344,243607,101737,35608.18,30371.68,5236.5
Blue Island,"PUB TIME, INC.",120705584,6,1392499.36,1260728.72,131770.64,511385,379614.36,131770.64,46119.77,39337.45,6782.32
Blue Island,"RIV TAP, INC.",120700793,6,1216386.81,1118799.95,97586.86,432193,334606.14,97586.86,34155.52,29132.66,5022.86
Blue Island,TANK R MANAGEMENT INC.,160703447,6,1302787.66,1213657.86,89129.8,383967,294836.6,89130.4,31195.95,26608.3,4587.65
Blue Island,"TAQUERIA DURANGO, INC.",190700291,6,840460.23,750486.51,89973.72,233871,143897.48,89973.52,31490.93,26859.9,4631.03
Blue Island,Thorntons Inc.,171002437,6,6529384.95,5959971.17,569413.78,2589186,2020002.97,569183.03,199214.27,169918.08,29296.19
Blue Island,"Tiggs Park, Inc.",120706857,6,1436172.8,1310058.92,126113.88,648494,522380.12,126113.88,44140.02,37648.83,6491.19
Blue Island,Tomar BI LLC,170704234,6,4544391.47,4116602.82,427788.65,1828821,1401032.35,427788.65,149726.24,127707.66,22018.58
Blue Island,"Tommy's Place, Inc.",120701208,6,376765.67,344939.75,31825.92,149904,118078.08,31825.92,11139.27,9501.13,1638.14
Blue Mound,JB'S HIDEOUT LLC,160704044,6,1475181.41,1362084.21,113097.2,526478,413360.97,113117.03,39590.92,33768.74,5822.18
Bluffs,"SLEEPY'S BAR & GRILL, INC.",120704336,6,2572880.06,2353620.56,219259.5,860207,640947.5,219259.5,76741.05,65455.59,11285.46
Bluford,SHRI G.R.V. INC.,200702284,6,1564235.82,1406404.79,157831.03,541271,383439.97,157831.03,55241.1,47117.41,8123.69
Bond County,"COPPER DOCK, LLC",230703390,4,35866.98,32686.25,3180.73,16142,12961.27,3180.73,1113.25,949.53,163.72
Bond County,"Double J Plus One, Inc.",170702365,6,1750851.01,1602393.2,148457.81,622833,474376.2,148456.8,51960.03,44318.85,7641.18
Bond County,The Greenville Country Club,190702724,5,331429.71,293112.05,38317.66,134929,96611.39,38317.61,13411.25,11439.01,1972.24
Bonnie,BONNIE CAFE OF ILLINOIS LLC,240701041,6,504291.82,467005.03,37286.79,142099,104811.69,37287.31,13050.76,11131.54,1919.22
Boone County,HIGH ROLLERS BAR & SLOTS LLC,230700905,6,44657.24,37504.8,7152.44,19898,12745.56,7152.44,2503.36,2135.21,368.15
Boone County,KELLEY WILLIAMSON COMPANY,201000200,10,1733175.04,1539535.61,193639.43,661538,467898.35,193639.65,67774.15,57807.36,9966.79
Boone County,"Logan Avenue Slots & Lounge, Inc.",160700070,6,1129952.66,1010496.1,119456.56,397902,278445.44,119456.56,41809.94,35661.41,6148.53
Boone County,"Pleasant St., Inc.",120700792,6,1379941.74,1290357.52,89584.22,522925,433340.78,89584.22,31354.65,26743.67,4610.98
Boone County,"Revolution Golf HD, LLC",140701864,4,154121.1,136266.47,17854.63,58365,40510.17,17854.83,6249.27,5330.25,919.02
Boone County,T&M HOSPITALITY LLC,210701920,6,387904.22,347832.72,40071.5,147146,107074.5,40071.5,14025.16,11962.64,2062.52
Boone County,The American Legion Boone Post #77,120908126,6,1235775.13,1126224.72,109550.41,474942,365392.19,109549.81,38342.5,32703.9,5638.6
Boone County,Veterans of Foreign Wars Department of Illinois 1461 John Hugo Kaiser,120900507,6,1072301.58,961239.92,111061.66,421315,310253.06,111061.94,38871.84,33155.39,5716.45
Bourbonnais,"Cat-Mar Foods, Inc.",160701377,6,1595193.63,1444615.55,150578.08,559239,408660.92,150578.08,52702.5,44952.13,7750.37
Bourbonnais,"LENNY'S GAS N WASH BOURBONNAIS, LLC",201002426,10,9234550.64,8371280.96,863269.68,3355452,2492218.38,863233.62,302132.1,257700.92,44431.18
Bourbonnais,"River Valley Restaurant Group, Inc.",210700502,3,227800.88,199369.6,28431.28,77615,49183.72,28431.28,9951.01,8487.64,1463.37
Bourbonnais,"Sammy's Pizza of Bourbonnais, Inc.",140702525,6,2381157.38,2164243.35,216914.03,928938,712023.97,216914.03,75920.11,64755.38,11164.73
Bourbonnais,T.J. Donlin's Ltd.,120702049,6,2190857.45,1960526.4,230331.05,849146,618814.95,230331.05,80615.97,68760.69,11855.28
Bourbonnais,"The Library Bar, Inc.",130700634,6,1837401.47,1688998.41,148403.06,713196,564793.09,148402.91,51941.26,44302.84,7638.42
Bowen,Adya One LLC,240701464,4,154745.32,142285.82,12459.5,53626,41166.5,12459.5,4360.9,3719.59,641.31
Bowen,Rally Point Bar & Grill LLC,210703813,3,57569.46,55730.36,1839.1,21887,20048.2,1838.8,363.11,309.7,53.41
Bradford,"Cade, L.L.C.",120712495,6,584604.61,515846.15,68758.46,186336,117577.54,68758.46,24065.65,20526.59,3539.06
Bradford,"Main Street Tap, LLC",190700196,6,1292270.01,1199803.9,92466.11,451840,359373.89,92466.11,32363.21,27603.91,4759.3
Bradley,"Bistro Chef of Illinois, Inc.",210700190,5,519214.85,473101.99,46112.86,212980,166867.14,46112.86,16139.56,13766.09,2373.47
Bradley,Bradley American Legion Post 766,120902276,6,714633.83,637875.91,76757.92,242616,165858.18,76757.82,26865.25,22914.49,3950.76
Bradley,Bradley Billiard Club Inc.,210702572,6,1056657.39,949814.22,106843.17,432250,325406.83,106843.17,37395.31,31896.01,5499.3
Bradley,Bradley Hotel Corp.,120700753,6,2210801.93,1980163.05,230638.88,837637,606998.12,230638.88,80723.74,68852.59,11871.15
Bradley,"Breakaway of Bradley, Inc.",120703314,6,948496.4,859133.43,89362.97,322214,232851.03,89362.97,31277.35,26677.76,4599.59
Bradley,"Craden @ 235 W Broadway, Inc.",120704420,6,1341244.9,1233508.12,107736.78,470079,362342.17,107736.83,37708.01,32162.71,5545.3
Bradley,"Family House Restaurant, Inc.",130705889,5,610192.63,562462.97,47729.66,160463,112733.69,47729.31,16705.48,14248.8,2456.68
Bradley,"Ganzpro, Inc.",120703340,6,1166780.52,1082481.42,84299.1,400674,316374.91,84299.09,29504.85,25165.9,4338.95
Bradley,Hana's Hospitality LLC,160700252,6,4926393.73,4524146.88,402246.85,1864025,1461778.15,402246.85,140786.53,120082.63,20703.9
Bradley,Hoppy Pig Inc.,150703743,5,762163.24,703042.26,59120.98,260506,201385.02,59120.98,20692.63,17649.59,3043.04
Bradley,Joe's Catering Inc.,120702194,2,104401.58,95347.3,9054.28,55909,46854.72,9054.28,3169.04,2702.99,466.05
Bradley,"KRUPALU, LLC",200701473,6,705379.74,645339.16,60040.58,226889,166848.39,60040.61,21014.47,17924.11,3090.36
Bradley,KUSH-KRUPA INC.,230702462,6,440756.79,395752.13,45004.66,196975,151970.03,45004.97,15751.98,13435.5,2316.48
Bradley,Lacey's Place LLC Series Bradley,160702432,6,5830822.5,5290551.6,540270.9,2010223,1469944.18,540278.82,189097.75,161289.26,27808.49
Bradley,LITTLE PIG INC.,210701254,3,179695.61,154020.27,25675.34,68597,42921.66,25675.34,8986.37,7664.83,1321.54
Bradley,"Looney Bin, Inc.",120704415,5,359112.79,341627.69,17485.1,115344,97859.3,17484.7,6119.87,5219.89,899.98
Bradley,"PARADOX EMPORIUM, INC.",160701786,6,1398899.69,1261984.45,136915.24,549792,412876.76,136915.24,47920.42,40873.29,7047.13
Bradley,"RALO AND ART, INC.",140701031,5,1044347.05,965134.18,79212.87,354546,275333.84,79212.16,27724.38,23647.26,4077.12
Bradley,"RJDM Entertainment, Inc.",120702205,6,2123626.32,1943383.25,180243.07,654254,474010.93,180243.07,63085.35,53808.08,9277.27
Bradley,"Sanket Properties, LLC",170703611,6,388803.3,355007.3,33796,136335,102539,33796,11828.77,10089.24,1739.53
Bradley,"Shelby's - Bradley 944 Kinzie, LLC",130702425,6,4146684.25,3740659.47,406024.78,1525698,1119673.22,406024.78,142108.94,121210.58,20898.36
Bradley,THE WORLD FAMOUS DOGHOUSE OF BRADLEY INC.,240702360,6,874264.76,783045.29,91219.47,340868,249647.84,91220.16,31927.32,27232.12,4695.2
Bradley,"WINN 2 OF MANTENO, INC.",150702926,6,4968911.43,4487771,481140.43,1745024,1263883.57,481140.43,168399.23,143634.64,24764.59
Bradley,"WINNIES MEADOWVIEW, INC.",180703313,6,3818304.62,3468292.2,350012.42,1401916,1051577.3,350338.7,122618.63,104586.47,18032.16
Braidwood,Anna's Cafe - Braidwood LLC,240700148,6,1937557.22,1795513.07,142044.15,649655,507610.85,142044.15,49715.64,42404.53,7311.11
Braidwood,"BRAIDKOT, LTD.",240701819,6,252213.31,226953.59,25259.72,95949,70689.28,25259.72,8840.98,7540.84,1300.14
Braidwood,Braidwood Fuel Inc.,180701891,6,747700.89,683731.25,63969.64,267951,203981.36,63969.64,22389.69,19097.11,3292.58
Braidwood,Emmy's Cafe Ltd.,160700506,6,1628341.54,1445769.7,182571.84,542661,360089.16,182571.84,63900.39,54503.28,9397.11
Braidwood,Hridaya Inc.,230701701,6,1236338.77,1122214.01,114124.76,447210,333085.24,114124.76,39943.81,34069.72,5874.09
Braidwood,"Ismail, Inc.",190702801,5,290664.17,275627.41,15036.76,93375,78338.24,15036.76,5262.97,4489,773.97
Braidwood,K.P.S. ENTERPRISE INC.,210702891,5,70229.06,63246.74,6982.32,26118,19135.68,6982.32,2443.88,2084.49,359.39
Braidwood,Kickn 66 Liquor & More Corporation,210702433,6,2956516.2,2645088.8,311427.4,1079472,768044.6,311427.4,108999.72,92970.34,16029.38
Braidwood,"MCB, LTD.",190701522,6,1458943.1,1355717.02,103226.08,476380,373149.13,103230.87,36131.02,30817.63,5313.39
Braidwood,Top Fuel Saloon LLC,210700501,5,1232301.11,1129681.42,102619.69,448043,345423.31,102619.69,35917.02,30635.09,5281.93
Breese,"American Legion Timmerman Benhoff Post 252 Breese, Ill.",120900597,6,846794.08,772385.36,74408.72,312925,238516.13,74408.87,26043.29,22213.37,3829.92
Breese,"BECKER'S KNOTTY PINE, LLC",220702756,5,250835.24,225794.65,25040.59,89645,64604.67,25040.33,8764.23,7475.37,1288.86
Breese,Columbian Association of Breese,120713095,6,571744.81,513083.02,58661.79,226688,168026.21,58661.79,20531.73,17512.36,3019.37
Breese,"KELLYE'S EVENTS & ESSENTIALS, LLC",220701832,2,219044.82,198620.59,20424.23,81984,61559.77,20424.23,7148.47,6097.24,1051.23
Breese,Margarita City LLC,240700593,5,29871.32,28037.48,1833.84,12114,10280.76,1833.24,641.61,547.26,94.35
Breese,"PJ'S DINER, INC.",210701934,6,79440.73,71398.87,8041.86,31886,23844.14,8041.86,2814.71,2400.78,413.93
Breese,"SDS STORES, INC.",200702999,6,780255.37,710664.75,69590.62,290790,221199.53,69590.47,24356.79,20774.91,3581.88
Breese,"The Dutchmen's Tavern, Inc.",120707726,6,1199563.01,1060811.4,138751.61,478298,339546.15,138751.85,48563.34,41421.68,7141.66
Breese,THE WHITE HOUSE BREESE LLC,220703817,6,1743328.38,1583664.54,159663.84,632912,473248.16,159663.84,55882.37,47664.38,8217.99
Breese,TURF BAR INCORPORATED,170701689,6,3177446.02,2899196.95,278249.07,1117527,839277.93,278249.07,97387.31,83065.64,14321.67
Breese,"V & H Recreation, Inc.",120708857,6,2635864,2420505.39,215358.61,881497,666138.39,215358.61,75375.6,64290.95,11084.65
Breese,VonFalc's Gridiron Grill Inc. ,120705514,6,2061557.71,1856568.23,204989.48,779957,574967.52,204989.48,71746.33,61195.4,10550.93
Bridgeport,"ALMA HAUF, INC.",190703648,6,264241.84,235739.1,28502.74,105174,76670.95,28503.05,9976.2,8509.12,1467.08
Bridgeport,"Bridgeport Liquor Locker, Inc. ",150702056,6,903946.22,839953.52,63992.7,283522,219529.38,63992.62,22397.74,19103.95,3293.79
Bridgeport,"BRIDGEPORT LODGE NO. 622 LOYAL ORDER OF MOOSE, BRIDGEPORT, ILLINOIS",140801946,5,465699.11,433785.55,31913.56,141281,109387.65,31893.35,11162.79,9521.19,1641.6
